gene_symbol,RED,pvalue,p_adj,padj,APAreg
QSER1,-0.233247045066388,0.636043763315728,0.999981980224256,0.954395889092318,NC
QSOX2,0.0440342376845522,0.935178090772977,0.999981980224256,1,NC
QTRT1,0.240124553787946,0.705804776898281,0.999981980224256,0.908032378344529,NC
R3HCC1,0.852186618076294,0.203916182775912,0.999981980224256,0.522127101195783,NC
R3HCC1L,0.510649214384277,0.381490162014369,0.999981980224256,0.369276399317749,NC
R3HDM1,0.330676055541294,0.458648603696038,0.999981980224256,0.850083980834588,NC
R3HDM2,0.0965224890027052,0.811457910679781,0.999981980224256,0.969200149886107,NC
R3HDM4,-0.39198753561062,0.615937106473301,0.999981980224256,0.857866857237895,NC
RAB10,-0.125415582032454,0.592424198753171,0.999981980224256,0.912514304317968,NC
RAB11B,-0.467037115506094,0.411348059909335,0.999981980224256,0.664032121219567,NC
RAB11FIP1,-0.0771099404369047,0.81148995598502,0.999981980224256,0.980400643439867,NC
RAB11FIP2,0.365564990260089,0.34321029538853,0.999981980224256,0.800611088931472,NC
