gene_symbol,RED,pvalue,p_adj,padj,APAreg,APAreg2,gene_label
ADCYAP1,0.057798376667893,0.853542313615003,0.94967845261339,0.948989424941029,NC,NC,no
ADCYAP1R1,1.09547986701638,0.10484008008509,0.428863722518975,0.131073009633802,NC,NC,no
ADD2,0.184938980501983,0.0200003335554306,0.231586565552908,0.00700875156188578,UP,distal,no
ADD3,-0.0464595478757099,0.564826677070803,0.815362063375436,0.888152076302635,NC,NC,no
ADGRA3,0.155395134009633,0.735514303149345,0.900642730351384,0.930481795824919,NC,NC,no
ADGRB3,0.683034479095744,0.0548615872286935,0.33407173746148,0.660020486146103,NC,NC,no
ADGRL1,0.0630177702079706,0.609155214941628,0.839907150826486,0.842873701994011,NC,NC,no
ADGRL2,0.110431928839329,0.210530861745739,0.550309803166749,0.548681013647141,NC,NC,no
ADGRL3,0.233018473384787,0.0178182491963268,0.222004038028025,0.00216980402735818,UP,distal,no
ADIPOR1,0.0421735632990865,0.772902149098535,0.915098524817665,0.928082925757027,NC,NC,no
ADIPOR2,-0.161552413789731,0.21407373831642,0.554353960516023,0.508259351559805,NC,NC,no
ADK,0.205490311716563,0.641535080308754,0.856361185857026,0.888707616551489,NC,NC,no
ADNP,0.221144471006947,0.035022981470131,0.280065263787673,0.0483399779529492,UP,distal,no
ADNP2,-0.162754695832866,0.184991565626005,0.523642488852524,0.661764857762707,NC,NC,no
ADO,0.221408501479275,0.0798986175431701,0.385212248750276,0.191479753833929,NC,NC,no
ADORA2B,-1.19498750024039,0.174457124955075,0.511389627764462,0.519007240105015,NC,NC,no
ADPRHL1,-0.227694221518498,0.474635994533177,0.759267559554654,0.712104442557471,NC,NC,no
ADPRHL2,0.0971497407664477,0.770557374312096,0.914572992906876,0.905642435080194,NC,NC,no
ADPRM,-0.357396254384598,0.5503818665461,0.805339843965122,0.819188290185647,NC,NC,no
ADRA2A,-0.0906292509595128,0.811437950297267,0.932510527783038,0.932385805893718,NC,NC,no
ADSL,0.508360332557047,0.113323615992191,0.441378591695763,0.226857705374614,NC,NC,no
ADSS,0.00187777254872668,0.993063932706143,0.997428120672388,0.98442293352011,NC,NC,no
ADSSL1,0.615998968851651,0.364243045498032,0.687260180387099,0.608740731646648,NC,NC,no
AEBP2,-0.0498612751714676,0.832204625784554,0.938761742211029,0.943022563649564,NC,NC,no
AEN,0.632491379147541,0.131066462426076,0.466155679598041,0.224439282496441,NC,NC,no
AES,0.0239699228840233,0.609904695905084,0.840205088564558,0.881585325544732,NC,NC,no
AFAP1,-0.00863970258587404,0.914334172977469,0.97253529733454,0.973883051930643,NC,NC,no
AFF1,0.02515113458878,0.884214676940499,0.960984964890847,0.978044697882219,NC,NC,no
AFF2,0.122808797874125,0.256582713366139,0.597793003682701,0.605551044746459,NC,NC,no
AFF3,-0.0305388440302081,0.680154213152098,0.876228432593666,0.883440790215378,NC,NC,no
AFF4,0.170652501971099,0.342451446591177,0.670944002267248,0.615458702261321,NC,NC,no
AFG3L2,0.60272085294484,0.104672159216421,0.428863722518975,0.174514088928226,NC,NC,no
AFTPH,0.176165997910809,0.498142921892174,0.773639325209569,0.762343564680133,NC,NC,no
AGA,-0.238780430162315,0.758135544281971,0.910096633554348,0.898483731549321,NC,NC,no
AGAP1,0.105349605977971,0.0688881517320698,0.361459452669408,0.217243310271489,NC,NC,no
AGAP3,0.0592028360419663,0.922426547282119,0.974954490808886,0.971186443298312,NC,NC,no
AGFG1,0.388671840725621,0.0219882032554482,0.238579287855621,0.0185977473193254,UP,distal,no
AGFG2,0.935416184635447,0.0209250615888727,0.235323906916131,0.00564482164851643,UP,distal,no
AGGF1,0.181783086402797,0.120514805254671,0.453880837673321,0.365135111942992,NC,NC,no
AGK,0.0677540114493405,0.456167278299296,0.74979685532086,0.827224999762637,NC,NC,no
AGL,-0.148241946150754,0.181681527968284,0.520399422051896,0.749079871728589,NC,NC,no
AGO1,0.241778733370954,0.230889673382558,0.574588456591296,0.464318883029645,NC,NC,no
AGO3,0.102054704593495,0.496089105939364,0.7723340551933,0.653480179121384,NC,NC,no
AGPAT1,0.221921413032304,0.0754515100925017,0.378593448304089,0.143932397341092,NC,NC,no
AGPAT3,0.12093457562152,0.298304138102011,0.634027603612492,0.567194106945914,NC,NC,no
AGPAT4,0.170403876849613,0.591348176089581,0.832777147206258,0.845419279145535,NC,NC,no
AGPAT5,-0.190811164876712,0.485898242345095,0.766449841658991,0.749656339363954,NC,NC,no
AGPS,0.0660707369668556,0.866973508063855,0.954270400527291,0.94754048281961,NC,NC,no
AGRN,0.374510627728365,0.0675360193065686,0.357350781767766,0.23684072893069,NC,NC,no
AGTPBP1,0.213933680057472,0.148794715557727,0.485487156171203,0.380964286111388,NC,NC,no
AGTRAP,1.18914041423154,0.00119248158831574,0.0837927819349582,0.00291109061066109,UP,distal,no
AHCTF1,0.5136406677469,0.0639877320505678,0.351141027164747,0.00899831911535694,UP,distal,no
AHCY,1.77559951317001,0.000145822716200864,0.0374190709450685,1.89681184149838e-45,UP,distal,no
AHCYL1,0.0839958642977679,0.667246931338955,0.870383790835976,0.921805050768547,NC,NC,no
AHCYL2,-0.04279222506824,0.652853920898324,0.863386468305088,0.933906457140678,NC,NC,no
AHDC1,-0.12452630287043,0.472778765246371,0.758179617874726,0.787549289658286,NC,NC,no
AHI1,-0.000766288538656568,0.997513945388992,0.998698276345974,0.997070550898887,NC,NC,no
AHNAK2,-0.0653308985325936,0.66095116851132,0.867999038449318,0.859009443010191,NC,NC,no
AHR,-0.25269162688296,0.286812000706503,0.626836321505342,0.617675165639696,NC,NC,no
AHSA1,-0.131286334942267,0.270862962309251,0.613904058848703,0.662733079041912,NC,NC,no
AIG1,0.151587919936301,0.493073259293787,0.771005085432902,0.804978096200512,NC,NC,no
AK1,0.0925890698238115,0.630812341261188,0.851263295071315,0.893960923424675,NC,NC,no
AK2,-0.0637606385132572,0.772907840489434,0.915098524817665,0.902519015310883,NC,NC,no
AK3,0.0697608437822613,0.649988516325872,0.862229664513912,0.925569327586408,NC,NC,no
AK5,0.0288961681233742,0.943551163380756,0.980958046156387,0.986132401205243,NC,NC,no
AKAP1,-0.0583342928977069,0.72858050950485,0.897221252630865,0.920190357614911,NC,NC,no
AKAP10,0.635140221534487,0.0136273707152519,0.197848199831065,3.46663782467308e-07,UP,distal,no
AKAP11,0.178063032069327,0.0788289962354859,0.384108245630272,0.212260077683779,NC,NC,no
AKAP12,-0.0917921287759973,0.457444933288883,0.750404573362291,0.814622268770872,NC,NC,no
AKAP13,0.199469538973614,0.179819402573866,0.51747378847922,0.481788627396239,NC,NC,no
AKAP5,0.19315845031557,0.145840539844624,0.481510532141539,0.647619814233733,NC,NC,no
AKAP6,0.00536179263135672,0.789322346008737,0.922288660236508,0.959916587827821,NC,NC,no
AKAP7,0.514417520804128,0.125026239322431,0.460259342633118,0.431409793762823,NC,NC,no
AKAP8,0.0867669271571594,0.757041596527205,0.909671651317069,0.956664677951151,NC,NC,no
AKAP9,-0.222004073810099,0.135133696482138,0.46840618374557,0.563380113566051,NC,NC,no
AKIP1,-0.424392568336494,0.113039989398942,0.440532631953524,0.379346449833272,NC,NC,no
AKIRIN1,0.0288122688547753,0.827260208586771,0.937043082122364,0.952874194691455,NC,NC,no
AKIRIN2,0.0759667882017164,0.578117572685449,0.825133562142709,0.834789703754592,NC,NC,no
AKR1A1,1.00120871341403,0.0107168908992076,0.179926947916791,0.000459226678256835,UP,distal,no
AKR1B1,0.408796614938303,0.0533746811791881,0.329457655090974,0.201915783955522,NC,NC,no
AKT1,0.128031039696704,0.140825092159791,0.475358807569459,0.545735308724454,NC,NC,no
AKT1S1,-0.146875371204839,0.226626582420489,0.56817032429199,0.70901599352124,NC,NC,no
AKT2,-0.430373802751514,0.514924509700326,0.78480544017123,0.712434179057052,NC,NC,no
ALAD,0.0688152961592577,0.816737921809225,0.934203079868129,0.932170842159992,NC,NC,no
ALCAM,-0.0877715291270298,0.0830285835222972,0.390096555345667,0.251590785959591,NC,NC,no
ALDH16A1,0.694570235463076,0.0600249327899489,0.343130141882154,0.546490015403387,NC,NC,no
ALDH18A1,-0.00757865839834532,0.954419112648243,0.984574754384508,0.978296953357518,NC,NC,no
ALDH1L2,0.0406530444392432,0.9324355791909,0.976968569602658,0.970132905807445,NC,NC,no
ALDH3A2,0.0118077289778895,0.971900087539332,0.9899567483994,0.966527449905979,NC,NC,no
ALDH5A1,-0.0476365591241029,0.725016176313238,0.896992891450113,0.971958331024261,NC,NC,no
ALDH6A1,0.309161186715986,0.393178960294404,0.709867084773903,0.647708438201569,NC,NC,no
ALDH7A1,0.417212375160681,0.0710080824591169,0.368048599006859,0.107261115827116,NC,NC,no
ALDH9A1,-0.298112573455768,0.310649374444286,0.645790246279043,0.738698850864054,NC,NC,no
ALDOA,-0.185142457865409,0.200341580472752,0.54108605373651,0.567821971608458,NC,NC,no
ALG1,0.412077713052657,0.0254411607550225,0.251449011764493,0.0312533701523885,UP,distal,no
ALG13,-0.26128306089046,0.561371832580079,0.813502750309334,0.713723895111638,NC,NC,no
ALG14,-0.133366872578394,0.542877196932064,0.800195529388233,0.924806111527533,NC,NC,no
ALG2,-0.287460654671634,0.190821704380656,0.530393007272244,0.545327746163318,NC,NC,no
ALG3,0.441459531374057,0.400754960630521,0.713229190369619,0.850655610477959,NC,NC,no
ALG6,0.228101108012067,0.518789897803582,0.788157839135186,0.803987394123194,NC,NC,no
ALG8,1.58125884357217,0.0938978489458114,0.408836030271783,0.210939028431489,NC,NC,no
ALG9,0.197457563992034,0.170970117864781,0.508959363475619,0.356991568465978,NC,NC,no
ALK,0.333171697227612,0.0833445033650391,0.390367612201477,0.468577642049765,NC,NC,no
ALKBH1,1.65529044082045,0.0091296425063053,0.167938732328725,0.000661674333613581,UP,distal,no
ALKBH3,1.76300486370978,0.0218752334149397,0.238579287855621,0.00121604404605945,UP,distal,no
ALKBH5,-0.0786634613255239,0.535154760135985,0.796883454300852,0.810148071956006,NC,NC,no
ALKBH7,-0.059584719401526,0.924682696509005,0.975487925069432,0.960157378461967,NC,NC,no
ALPK3,-0.59351715284317,0.320536128383596,0.654466417751522,0.534499285818762,NC,NC,no
ALX1,0.326274029436108,0.662103973007512,0.868544093456438,0.833145741727085,NC,NC,no
ALX3,0.723577879605294,0.123980688195444,0.459412971016016,0.247553512933894,NC,NC,no
ALX4,0.400997453739156,0.0515848786710054,0.327303628242043,0.753841618398745,NC,NC,no
ALYREF,0.25176214000653,0.00688149151961524,0.15331876546061,0.020386493830874,UP,distal,no
AMBRA1,-0.07869387872607,0.59068117117232,0.832503042567126,0.906367517068853,NC,NC,no
AMD1,0.180015781571577,0.0789326756619683,0.384108245630272,0.151633758771462,NC,NC,no
AMER1,-0.0106779625127367,0.910112837063923,0.970610708466325,0.976390394740152,NC,NC,no
AMER2,0.109283830528693,0.0591871424006458,0.343032417546389,0.282328520812158,NC,NC,no
AMER3,0.401462399854542,0.0220124147439487,0.238579287855621,0.00298663277492212,UP,distal,no
AMFR,0.00387433130188319,0.984367406700738,0.992492255083923,0.991856502417989,NC,NC,no
AMIGO1,0.0377203136952252,0.824432404413502,0.93592430464183,0.96426419282662,NC,NC,no
AMMECR1,0.353894546266424,0.0915694717660802,0.405350500144493,0.36243610408392,NC,NC,no
AMMECR1L,0.155176084630622,0.321327085945082,0.655034267662807,0.60781967756196,NC,NC,no
AMOT,0.273984615248804,0.0183639687658659,0.223267768580104,0.264788488698425,NC,NC,no
AMOTL1,0.0224464593346565,0.817461193333717,0.934203079868129,0.946695031272736,NC,NC,no
AMOTL2,0.0892974483466866,0.73051140364422,0.898189867248794,0.848091189673799,NC,NC,no
AMZ2,1.09754489269039,0.0281696952968522,0.260135453973689,0.00255147490818334,UP,distal,no
ANAPC1,0.835755775737043,0.0400927757392167,0.295733567963251,0.0943228746744445,UP,NC,no
ANAPC11,0.342158623055443,0.455248188300013,0.749577832699417,0.745449015219265,NC,NC,no
ANAPC13,-0.18656207003842,0.191847649497108,0.531983014359171,0.637558467064444,NC,NC,no
ANAPC16,0.13577303807055,0.50041064992868,0.775461385552209,0.790431744062083,NC,NC,no
ANAPC4,0.596792792965787,0.298355403026683,0.634027603612492,0.605204488410496,NC,NC,no
ANGEL1,0.4130744225932,0.284066571106044,0.623954655777768,0.46922315869393,NC,NC,no
ANGPT2,0.610935901666044,0.126287108268,0.460259342633118,0.467198329571831,NC,NC,no
ANGPTL2,-0.405779731203389,0.63429171045021,0.851612046340674,0.887079269129551,NC,NC,no
ANGPTL6,0.16672669507271,0.625780678074814,0.848093719222527,0.867695185168973,NC,NC,no
ANK1,-0.139686620782776,0.254117781834612,0.59616704778087,0.519007240105015,NC,NC,no
ANK2,0.103211324375077,0.124101897550609,0.459412971016016,0.161377098565519,NC,NC,no
ANK3,-0.067371346078027,0.354169985796915,0.679338840503812,0.725317863015489,NC,NC,no
ANKH,0.352050347750157,0.38117559599538,0.701542060184705,0.657134184228725,NC,NC,no
ANKIB1,0.167413480494473,0.106533853401187,0.432298024826697,0.252580988709085,NC,NC,no
ANKLE2,0.190857824274877,0.142873146322584,0.476355878444945,0.332347003033969,NC,NC,no
ANKMY2,-0.0890640923203586,0.721940539540028,0.89570743143641,0.909863181701668,NC,NC,no
ANKRA2,-0.689423296237371,0.207455770237836,0.547216728270688,0.431924366211206,NC,NC,no
ANKRD1,-0.836591668108981,0.395990994351155,0.711358061606981,0.526970696657276,NC,NC,no
ANKRD10,0.0441336120742733,0.700955719568309,0.886521293920601,0.902735436010006,NC,NC,no
ANKRD12,0.135475233835545,0.081995754561438,0.388711283066959,0.365950188107289,NC,NC,no
ANKRD13C,0.16236152708586,0.426551041989553,0.733344851370051,0.7115036433469,NC,NC,no
ANKRD17,0.326974467381667,0.125757957194951,0.460259342633118,0.166217517239534,NC,NC,no
ANKRD26,0.558782379596376,0.0395528156964947,0.294052150272471,0.297944999385978,NC,NC,no
ANKRD28,0.953653439545883,0.149862703051886,0.486703995053907,0.146076857991831,NC,NC,no
ANKRD29,1.7641680494877,0.0224516094861201,0.240650004855009,0.00572756405960411,UP,distal,no
ANKRD34A,-0.0647781496733635,0.911782311241322,0.971314615032899,1,NC,NC,no
ANKRD44,0.122386430069998,0.383645492699896,0.703355574344819,0.806991298071566,NC,NC,no
ANKRD45,0.788747184422894,0.083073015560732,0.390096555345667,0.310456873798081,NC,NC,no
ANKRD49,-0.307315031903522,0.610775123683773,0.840734529716913,0.871994908096852,NC,NC,no
ANKRD50,0.0226867398450934,0.76491147781682,0.912494413957184,0.925011599914073,NC,NC,no
ANKRD52,0.159247893631736,0.0198021823832784,0.231248512759778,0.206285127752088,NC,NC,no
ANKRD6,0.081598910876083,0.650622780312743,0.862586526668373,0.873737552072728,NC,NC,no
ANKS1A,0.165311008367741,0.391151611433613,0.708492647369484,0.71102374965802,NC,NC,no
ANKS6,-0.0148253819145376,0.964252145673756,0.987982978321533,1,NC,NC,no
ANLN,-0.255331133337338,0.512565865313651,0.783437210080465,0.889544219046469,NC,NC,no
ANO2,0.986140298749536,0.251548716771045,0.593678433818405,0.413894992807743,NC,NC,no
ANO5,0.102025154905466,0.116925083194009,0.44851879503495,0.329827492276608,NC,NC,no
ANP32A,-0.0934961747807663,0.179476546382217,0.517232897601486,0.584880545986763,NC,NC,no
ANP32B,0.1422378604755,0.291307587776156,0.629378345548757,0.704341155408108,NC,NC,no
ANP32E,-0.270096838886737,0.28847035794624,0.627330435441101,0.598204556735361,NC,NC,no
ANTXR1,-0.100973789561334,0.739438324045574,0.90137150241682,0.877219836510903,NC,NC,no
ANTXR2,0.132993318664134,0.244849650795312,0.587575818152224,0.64293810418042,NC,NC,no
ANXA2,0.0171821260713819,0.733985424222978,0.899703586612422,0.947835497116578,NC,NC,no
ANXA5,-0.180177952171392,0.533588693781116,0.796079889881087,0.788520208085451,NC,NC,no
ANXA6,0.64847013062872,0.256299040048528,0.597721757321863,0.650086512975707,NC,NC,no
ANXA7,0.5811306933596,0.0189154938242227,0.225616622465687,0.255495819057201,NC,NC,no
ANXA9,-0.337245112764752,0.188860625689844,0.527217310091626,0.543345274196349,NC,NC,no
AP1AR,0.493637800960372,0.0545316490671451,0.333864099702373,0.306413100964118,NC,NC,no
AP1B1,0.293861986034093,0.15916890761248,0.501651116741292,0.555335480443025,NC,NC,no
AP1G1,0.286543280691208,0.0215164034356484,0.23756685269207,0.00849857467036738,UP,distal,no
AP1M1,2.78460013853319,0.000672023874812471,0.0650001934224042,2.34105308243644e-50,UP,distal,no
AP1S2,0.285626187783709,0.0401142443170198,0.295733567963251,0.0548242953970742,UP,NC,no
AP1S3,0.453034406891294,0.0604611808993552,0.344203010406789,0.216281788776615,NC,NC,no
AP2A2,0.270219521078015,0.166259539666917,0.505123858722173,0.293090188601644,NC,NC,no
AP2B1,-0.0211313986607633,0.53270990694102,0.795416162418784,0.90788500032878,NC,NC,no
AP2M1,3.03591768056669,0.00199394290091934,0.101942551410028,4.86285293524907e-21,UP,distal,no
AP2S1,0.377151298917415,0.429547622597569,0.734726338084757,0.703754847096135,NC,NC,no
AP3B1,0.118895245575917,0.742781725543489,0.902664735032528,0.9232832363114,NC,NC,no
AP3D1,0.12747001157391,0.313882737316868,0.648166480294379,0.685031228650728,NC,NC,no
AP3M2,0.347467730370374,0.155908842955227,0.496232772838176,0.501658147445727,NC,NC,no
AP3S1,0.815590921126483,0.190375550124402,0.529494276787717,0.37411303813441,NC,NC,no
AP4B1,0.0273436790742734,0.888182754431347,0.961835445554902,0.982604605827088,NC,NC,no
AP4E1,-0.672128457100635,0.161800098996159,0.503048466259554,0.337886932742024,NC,NC,no
AP4S1,0.00773991974277083,0.96763709901284,0.988502259018724,0.996083865629554,NC,NC,no
AP5B1,-0.771450893071004,0.142324983107268,0.475871876033503,0.606466452811831,NC,NC,no
AP5M1,-0.221285719956487,0.11156489428968,0.437457445322508,0.433393728060877,NC,NC,no
AP5S1,0.625439737133184,0.124043464074212,0.459412971016016,0.132958483951609,NC,NC,no
APAF1,-0.132435762692454,0.547029119792801,0.802256533581452,0.831842177852387,NC,NC,no
APBA1,0.342428648376464,0.561232100022198,0.813488017319409,0.728536876946884,NC,NC,no
APBA2,0.227695774303882,0.0293290135009723,0.262700455947394,0.0260465738661738,UP,distal,no
APBB2,0.214585002689393,0.162595142395692,0.503490639804841,0.280803576942699,NC,NC,no
APBB3,3.18954123652303,0.00643776024784931,0.150434450913172,2.15904950551732e-06,UP,distal,no
APC,0.198388399282794,0.0929647753667442,0.408341868241403,0.139043363885946,NC,NC,no
APEX2,-0.0121473319893546,0.97508122813043,0.990458853233562,0.977544242238271,NC,NC,no
API5,-0.0205921745274463,0.775419953209604,0.915816876412001,0.957637131663965,NC,NC,no
APIP,-0.34998184235867,0.179508507988651,0.517232897601486,0.476262566726858,NC,NC,no
APLF,-0.074130807112152,0.921144621468357,0.974803531456804,0.96852727743088,NC,NC,no
APLP1,0.193045078108651,0.0850817898389545,0.393218839536199,0.135209321833075,NC,NC,no
APLP2,0.0978757141484103,0.0264164409969057,0.255334903769545,0.419419494352021,NC,NC,no
APMAP,0.0323072430211702,0.797301340345038,0.925287468688714,0.974283897428879,NC,NC,no
APOE,0.113018851235608,0.864843060364457,0.953710863854799,0.947471351354819,NC,NC,no
APOLD1,-0.276584936427448,0.195668485298664,0.538161437539064,0.70247659594539,NC,NC,no
APP,0.239460227711493,0.0117184566836093,0.187839967428443,3.66576105709093e-08,UP,distal,no
APPBP2,-0.0958442991441699,0.326220447227957,0.659421360516426,0.618669218505039,NC,NC,no
APPL1,-0.0818086611526174,0.400643155059836,0.713229190369619,0.815796068738578,NC,NC,no
APPL2,0.363909581627623,0.0221673875751567,0.238704807588631,0.122272721415388,NC,NC,no
APRT,-0.192709849758369,0.659253256785177,0.867848884001897,0.824455775878383,NC,NC,no
APTX,0.325000108620174,0.224615827483216,0.565128955155749,0.484018329050293,NC,NC,no
AQP11,0.243513108335589,0.763815840251916,0.912494413957184,0.852315013861306,NC,NC,no
AQR,1.1340215816947,0.052667236818356,0.327839789834215,0.238259969995166,NC,NC,no
ARCN1,-0.0230322665661247,0.660013023841017,0.867848884001897,0.903237130269248,NC,NC,no
AREL1,0.0713870514951505,0.231479312618112,0.575150291241263,0.611485724869184,NC,NC,no
ARF4,0.271491207530524,0.0291753721691397,0.262495864375124,0.329056294017035,NC,NC,no
ARF5,0.0672540434053968,0.780824054994237,0.918981365257904,0.941372944762422,NC,NC,no
ARF6,0.55936247980623,0.0077018214348953,0.159809821809132,5.11810234271201e-06,UP,distal,no
ARFGAP1,-0.522645260708924,0.217730955074645,0.558063455441132,0.412139586236597,NC,NC,no
ARFGAP3,0.046796920722704,0.739544466273674,0.90137150241682,0.925785301603683,NC,NC,no
ARFGEF1,0.0301754763253046,0.806056476985854,0.930047315076047,0.949021633102398,NC,NC,no
ARFGEF2,0.0181422765951167,0.923661033023529,0.975338293956949,0.994995619746098,NC,NC,no
ARFGEF3,0.124450748823884,0.22784264066642,0.570210211628961,0.700083327893586,NC,NC,no
ARFIP1,-0.224792039737773,0.252570075344733,0.594562173790306,0.501862384282425,NC,NC,no
ARFIP2,0.138478008618704,0.512343535309628,0.783437210080465,0.774742259450565,NC,NC,no
ARGLU1,0.304255266805962,0.128590733317444,0.461552070546424,0.204278848915157,NC,NC,no
ARHGAP11A,0.208899151188103,0.628015175493393,0.849673073816802,0.894336241452752,NC,NC,no
ARHGAP12,-0.0874385979962167,0.446074338056434,0.746547596407252,0.774742259450565,NC,NC,no
ARHGAP17,0.146937285822655,0.396194960147195,0.71136373356383,0.756552173830579,NC,NC,no
ARHGAP19,-0.0589427992137837,0.856416075136221,0.949793775608963,0.987680793477088,NC,NC,no
ARHGAP21,-0.0763757538812935,0.712106137341992,0.891218003938381,0.914352112142513,NC,NC,no
ARHGAP23,0.263428538541048,0.431207765555278,0.735816092105221,0.76381235147535,NC,NC,no
ARHGAP26,0.0396946211442193,0.687392514783052,0.880046253566665,0.970132905807445,NC,NC,no
ARHGAP28,-0.0486395103105034,0.799282064054895,0.925876642260072,0.921805050768547,NC,NC,no
ARHGAP32,0.0731402528259144,0.513795436957608,0.784027712867684,0.881585325544732,NC,NC,no
ARHGAP35,0.008742852904156,0.773355874200914,0.915098524817665,0.971958331024261,NC,NC,no
ARHGAP42,-0.922987270570271,0.346845575799704,0.674150733669711,0.596015459213224,NC,NC,no
ARHGAP5,0.0267483648693917,0.778782879796153,0.917777229433756,0.915890986413578,NC,NC,no
ARHGDIA,0.0799149016687466,0.487783704606981,0.767647167290195,0.807692847354426,NC,NC,no
ARHGEF10,0.239009951741704,0.28379709594633,0.623954655777768,0.685031228650728,NC,NC,no
ARHGEF10L,0.371363157299867,0.386934446187746,0.705281850074654,0.876535453929915,NC,NC,no
ARHGEF11,0.00909649441580306,0.969173178549264,0.989422474066504,0.994919316794956,NC,NC,no
ARHGEF12,0.149316400852062,0.0380205856203366,0.29027569948285,0.274977242807553,NC,NC,no
ARHGEF16,0.100691254096892,0.884725793488052,0.961157550618761,0.867695185168973,NC,NC,no
ARHGEF17,0.0616455785900966,0.82770274843704,0.937043082122364,0.932385805893718,NC,NC,no
ARHGEF18,0.388687724408099,0.0228842687023325,0.242120628857303,0.0259628309432838,UP,distal,no
ARHGEF2,0.285050534432883,0.0478343498196122,0.318221942227185,0.309773211597927,NC,NC,no
ARHGEF33,0.501067416652804,0.17894673284752,0.517232897601486,0.381250870792349,NC,NC,no
ARHGEF7,-0.0854097531269931,0.625082181360878,0.848093719222527,0.895617591768799,NC,NC,no
ARHGEF9,0.161759178075201,0.33274984104236,0.663532964757986,0.510949986178762,NC,NC,no
ARID1A,0.0122460178975569,0.888689472475719,0.961835445554902,0.954731402492468,NC,NC,no
ARID1B,0.2685121979341,0.104476343655277,0.428781960477766,0.19374912617065,NC,NC,no
ARID2,0.26385460942718,0.0899230402607153,0.402590928791648,0.198875586928109,NC,NC,no
ARID3A,-0.0757945955503803,0.477872374962041,0.760588292834982,0.80616912743521,NC,NC,no
ARID3B,0.0353904357900099,0.879451607846967,0.958897297875618,0.999137740867596,NC,NC,no
ARID4A,0.0618810162925667,0.459344651120882,0.751478458589934,0.867695185168973,NC,NC,no
ARID4B,0.18455799866226,0.423126334012186,0.730364305591637,0.710262088595818,NC,NC,no
ARID5B,0.331549164455538,0.157574616385349,0.499021106708035,0.387944887395626,NC,NC,no
ARIH1,0.131008682351601,0.0214513565878623,0.23756685269207,0.513056606076254,NC,NC,no
ARIH2,-0.0804408326510436,0.514268908194262,0.784243481393962,0.784254712208314,NC,NC,no
ARL1,0.356980715059113,0.278035772638469,0.61991191813337,0.431361265701208,NC,NC,no
ARL13B,-0.0152553631388099,0.947290276599772,0.982540458294202,0.973814504617598,NC,NC,no
ARL14EP,0.14946855509644,0.261066024433553,0.603082094265316,0.496025350272037,NC,NC,no
ARL15,0.158561159503197,0.211941289635274,0.551273333596428,0.613312027557932,NC,NC,no
ARL16,-0.207653567845574,0.266303772679953,0.609762559962541,0.56031733996183,NC,NC,no
ARL3,0.0192502443997933,0.663279445194089,0.869281329855738,0.934389102037506,NC,NC,no
ARL4A,0.137881232143153,0.351385597217237,0.677245371690779,0.692342515577125,NC,NC,no
ARL4C,0.156737762296078,0.177737861306143,0.515639259711415,0.459245447543331,NC,NC,no
ARL5A,0.155960370187065,0.0956048951959264,0.411293976439451,0.358803337373425,NC,NC,no
ARL5B,0.116232779902821,0.4209673377436,0.728702566736529,0.767555530323558,NC,NC,no
ARL6,0.145198214513211,0.550172622705734,0.805199965269598,0.845476142609845,NC,NC,no
ARL6IP1,-0.011458213477216,0.742804074196084,0.902664735032528,0.94754048281961,NC,NC,no
ARL6IP5,0.29919024888695,0.00493869156571361,0.139404899374824,9.71959677220537e-05,UP,distal,no
ARL6IP6,0.101988387472837,0.660568478301071,0.867848884001897,0.860311616175254,NC,NC,no
ARL8B,0.230853331843043,0.0138272512750502,0.199029851255784,0.141925461071372,NC,NC,no
ARMC1,0.332031790500128,0.118951953904788,0.451111273356109,0.162652018900187,NC,NC,no
ARMC10,0.681668147980963,0.014247025663237,0.201076049450267,0.0103704168349857,UP,distal,no
ARMC8,0.071217786267781,0.572458751361498,0.821494543875563,0.867784585685656,NC,NC,no
ARMCX1,-0.0474233662674168,0.680815878833682,0.8762385904935,0.947471351354819,NC,NC,no
ARMCX2,-0.0792422642458441,0.857809105366865,0.94996655989771,0.952874194691455,NC,NC,no
ARMCX3,0.189161685261841,0.222484095424049,0.563165350510678,0.488888658239648,NC,NC,no
ARNT,0.252405326271413,0.475040197308069,0.759518435756728,0.834726426552481,NC,NC,no
ARNT2,-0.0664298248142062,0.3315105622315,0.663490652633319,0.743227829067634,NC,NC,no
ARPC1A,0.20281031973671,0.352803368927402,0.678689076527462,0.764550108692293,NC,NC,no
ARPC2,0.0366654897757637,0.829852188931587,0.937743168260885,0.944824818067227,NC,NC,no
ARPC3,-0.250855131898444,0.313592282031489,0.648133406707438,0.675126376272602,NC,NC,no
ARPC4,-0.154441605493468,0.0856394935820648,0.394247908661536,0.40998857602605,NC,NC,no
ARPC5,0.376128467640707,0.0830652021983236,0.390096555345667,0.0395412745226385,UP,distal,no
ARPC5L,0.131992772739019,0.36304921845691,0.686343974931044,0.737650603967591,NC,NC,no
ARPP19,0.116928915236896,0.0728252390970358,0.373618261406589,0.233894854172513,NC,NC,no
ARRB1,-0.0867804661012622,0.504914720203761,0.778694121167534,0.701164805425565,NC,NC,no
ARRB2,-0.0857480504501636,0.635608966525262,0.852734241210278,0.874969892368698,NC,NC,no
ARRDC1,-0.816417397907751,0.00536509019636032,0.144399376926966,0.001231550844556,DN,proximal,no
ARRDC3,-0.0036418672593002,0.946625050479889,0.982202139045162,0.989870557707458,NC,NC,no
